i,j,LDC,Jaccard,LKS,CI_e_av_skin,CI_e_mul_skin,CI_e_av_body,CI_e_mul_body,LLBCe,LLBMEe1
205,266,182,0.17391304347826086,64,9007.5,80396316,23197.0,536355768,0.023448274387009558,-789.6890401837018
205,282,238,0.14814814814814814,64,10669.5,113194224,26371.0,691996032,0.02071078935586601,-1065.219009318416
206,305,24,0.1111111111111111,20,3704.5,12791130,6915.0,44789625,0.06549873737373738,-108.13498632551838
207,265,98,0.16666666666666666,48,6275.5,34482318,17427.0,262213848,0.02442686670627847,-375.30568778787114
208,263,12,0.16666666666666666,9,2304.5,5222808,3826.0,12327876,0.07777777777777777,-27.829939663804065
209,355,42,0.0625,9,7692.5,9662224,10194.0,15858180,0.09722222222222224,-1133.860697750646
209,363,70,0.05555555555555555,9,8110.5,21975668,10749.0,37589760,0.15849673202614378,-2616.6353820824884
209,369,42,0.0,6,7688.5,9544392,10179.0,15270840,0.1213235294117647,-1583.8709986186882
209,371,42,0.0625,6,7712.5,10251384,10212.0,16562988,0.07708333333333334,-895.7825248105764
209,376,42,0.0,6,7686.5,9485476,10177.0,15192528,0.1213235294117647,-1583.8709986186882
209,378,42,0.0625,6,7712.5,10251384,10213.0,16602144,0.07708333333333334,-901.1046431509343
209,356,42,0.13333333333333333,9,7698.5,9838972,10193.0,15819024,0.05714285714285714,-582.7903083195889
209,348,56,0.058823529411764705,9,7958.5,17498052,10525.5,28838394,0.1216299019607843,-1697.5858695841969
209,364,42,0.0625,6,7701.5,9927346,10204.0,16249740,0.10833333333333334,-1275.5906920604234
209,339,56,0.058823529411764705,6,8144.5,22977240,10744.5,37413558,0.08051470588235295,-1146.213095070946
209,340,70,0.05555555555555555,6,8404.5,30636320,11065.0,49963056,0.11187363834422659,-1886.5274767864444
211,263,12,0.16666666666666666,9,2324.0,5301120,3847.0,12424728,0.07777777777777777,-27.71910639911102
212,213,49,0.07692307692307693,16,6489.0,41531040,8775.0,75170016,0.14068732193732195,-838.4161781368335
212,214,63,0.06666666666666667,20,7352.0,54041088,12508.0,150785664,0.11380952380952382,-1024.8940968429883
213,252,35,0.0,12,3539.0,7724040,4619.0,13478352,0.11363636363636365,-422.5579993534589
213,253,98,0.05,20,9150.5,72031830,16425.0,188726616,0.0999185463659148,-2535.7932017478574
213,226,63,0.06666666666666667,20,7393.0,51890880,10175.0,95951616,0.12141156462585036,-1060.3524127088292
213,329,42,0.0,12,3802.5,10743750,4931.0,18109680,0.12841880341880343,-593.7126914740874
213,330,35,0.09090909090909091,12,4695.0,20971800,5919.0,32775552,0.10984848484848483,-342.0837016096455
214,245,117,0.1,25,9860.0,91440384,18754.0,336766560,0.0515060936655364,-1299.5566980216154
214,292,63,0.0,25,7040.0,49388544,12766.0,158467872,0.04760629562712895,-474.7537650771544
214,296,36,0.08333333333333333,20,5405.0,25007424,10013.5,76509432,0.048451642201642206,-207.43559933051318
214,281,63,0.14285714285714285,25,6803.0,45854400,12898.0,162398304,0.0491487678987679,-377.71328997624556
215,217,50,0.15384615384615385,28,5198.0,25640928,10996.5,98412732,0.051317663817663825,-276.63955077259703
215,298,90,0.05555555555555555,49,6350.0,40322016,15254.5,232463088,0.049668315669347665,-714.4059146811982
215,276,130,0.045454545454545456,56,7524.0,55283472,18832.5,345105684,0.027428841695758988,-664.908314677021
216,335,28,0.2222222222222222,9,3033.0,9004608,3780.0,13836816,0.08263888888888889,-139.83584470033324
216,342,16,0.14285714285714285,9,1704.0,2115072,2050.5,3086244,0.1388888888888889,-66.40715144788417
216,344,16,0.14285714285714285,9,1761.0,2410560,2119.5,3515148,0.11706349206349205,-59.23550379072868
217,311,25,0.25,16,4040.0,16321344,6074.0,36861792,0.07142857142857142,-79.41381325674433
218,219,63,0.0,49,5242.0,27120960,12494.0,153807840,0.021921296296296296,-186.09294585230452
220,265,182,0.17391304347826086,64,8114.5,65704860,22674.0,512684640,0.010800369218911922,-335.01981125242526
220,280,104,0.05,56,6138.0,35108640,17229.0,278767440,0.018034290271132375,-324.27630685414783
220,282,221,0.2,64,9606.0,88793280,24852.0,606251520,0.019613842880147222,-776.0915501530292
220,297,143,0.2,64,6700.0,43808400,19990.0,397380000,0.014208310745515824,-299.4406489132577
220,276,169,0.13043478260869565,64,8208.0,67152240,21702.0,470927520,0.011885106549138168,-339.76512540923943
220,275,195,0.21739130434782608,64,8896.0,77802480,23284.0,538890240,0.015626264854033022,-456.1440390699788
221,222,4,0.0,4,505.0,225096,575.0,299296,0.2916666666666667,-15.984321406087629
221,223,18,0.0,6,4538.0,2903008,5927.0,4559488,0.1590909090909091,-524.993468729777
222,241,6,0.0,4,1437.0,1488888,2175.0,2705696,0.275,-52.17060129709603
223,255,36,0.0,9,5221.0,14847312,6802.0,24607488,0.16720085470085472,-958.1506910229468
223,253,126,0.0,15,10657.5,109920824,18442.0,291303168,0.14952239789196312,-5732.039515066181
223,331,45,0.0,9,4996.0,10912512,6544.0,18696192,0.1252747252747253,-811.2994053896251
223,235,72,0.0,9,5551.5,20627096,7292.5,35845824,0.11721813725490197,-1466.1017978796049
223,236,63,0.0,9,5560.0,20775744,7267.0,35261568,0.13,-1348.7116010744355
224,244,6,0.0,4,1317.5,1408050,1575.5,2002644,0.15,-27.097886641259283
225,227,5,0.0,3,2326.0,0,3560.0,0,0.16666666666666666,-72.38653561084269
225,237,20,0.0,9,3677.5,12574356,5097.5,21894000,0.23310185185185184,-350.0250544625228
226,258,81,0.0,25,8188.0,66289920,14092.0,197229568,0.07416465161563202,-1124.5178774801461
226,248,72,0.13333333333333333,25,8644.0,74548992,12239.0,149318400,0.06188603724318009,-597.8711640908605
226,246,90,0.11764705882352941,25,9694.0,93566592,13979.0,194307840,0.06923011628893982,-1011.8258801953632
228,229,6,0.0,4,542.5,94050,637.5,131306,0.3,-43.30319305929258
228,230,8,0.0,4,266.5,41610,319.0,59325,0.26666666666666666,-63.0282735691229
229,239,21,0.0,8,3204.0,5363820,4463.0,9021768,0.18925925925925924,-404.84276126486003
230,254,8,0.0,4,329.5,96798,391.0,134925,0.24444444444444446,-59.54443918835317
230,255,16,0.0,6,1068.0,743724,1336.5,1127700,0.26785714285714285,-215.9678407095922
230,256,4,0.0,2,219.0,0,262.5,0,0.2,-27.119687629889007
231,232,5,0.0,4,2116.0,0,2814.0,0,0.16666666666666666,-66.50992552704449
232,245,65,0.058823529411764705,20,8248.0,51901248,14124.0,127305360,0.11394870448179273,-1682.4926115648195
232,246,50,0.0,20,7282.0,43725024,10329.0,84588840,0.13417233560090702,-1155.9833479855638
233,234,18,0.0,12,3376.0,5227120,4567.5,8769050,0.23379629629629628,-362.72617529218365
233,235,24,0.0,9,1625.5,2104228,2109.5,3410610,0.12439393939393938,-327.12107832797176
233,236,21,0.0,9,1634.0,2119392,2084.0,3355020,0.12259259259259259,-237.63953048289068
234,247,78,0.05555555555555555,20,9152.0,72921840,14900.5,175027020,0.11445559705363627,-1996.4924939740333
235,349,32,0.09090909090909091,9,1292.0,530775,1737.0,1079505,0.07939393939393939,-190.31281121622126
235,350,32,0.09090909090909091,9,1292.0,530775,1737.0,1079505,0.07939393939393939,-190.31281121622126
235,354,32,0.0,9,1332.5,721854,1801.5,1483146,0.1303030303030303,-424.3604913435
235,357,32,0.0,6,1320.5,665238,1788.0,1398663,0.1529040404040404,-475.7758275669319
235,362,32,0.09090909090909091,9,1358.0,842163,1863.0,1868013,0.09409090909090909,-266.53660164554583
235,363,40,0.08333333333333333,9,1925.5,3519628,2524.5,6007680,0.11262626262626263,-433.6084000671952
236,290,28,0.0,9,2823.0,7769520,3598.5,12678282,0.11666666666666667,-324.78500074816003
236,357,28,0.0,6,1329.0,670032,1762.5,1375866,0.1321212121212121,-311.4610970435129
236,361,35,0.09090909090909091,9,1588.0,1900800,2091.0,3398112,0.09878787878787879,-255.53058333871112
236,362,28,0.1,9,1366.5,848232,1837.5,1837566,0.0911111111111111,-192.0383416960481
236,365,28,0.0,6,1353.0,784080,1780.5,1486674,0.17196969696969697,-400.860734614254
237,238,20,0.0,12,3661.5,12487860,4569.5,18646800,0.21226851851851852,-314.68864036342814
238,245,65,0.058823529411764705,20,8442.0,56659680,14342.0,137167680,0.09277982026143791,-1398.542173657632
238,248,40,0.0,20,6426.0,38031840,8807.0,70039200,0.14322344322344324,-753.9153757246389
239,247,91,0.05263157894736842,20,8931.0,67421592,14760.0,168913584,0.09273657628920788,-1914.2790415000939
239,246,70,0.0,20,7875.0,55978776,11397.0,116692920,0.12182990620490622,-1600.540894415609
239,249,21,0.0,12,3659.0,10294200,5003.0,17406888,0.15074074074074073,-333.0925924740598
245,247,169,0.18181818181818182,25,12354.0,152613216,22188.0,492120720,0.06935597471311757,-2693.76525447805
245,253,182,0.0,25,12417.5,154170744,24024.0,575181360,0.12637758332202775,-7991.207401341243
245,287,130,0.09523809523809523,25,10186.5,99448776,19630.5,376419420,0.04596299630963496,-1402.449021090204
245,288,65,0.0,25,8306.0,53323872,14658.0,151463520,0.06519001738148222,-1086.1814588891307
245,281,91,0.05263157894736842,25,9207.0,75423600,16764.0,246738960,0.05958521660276046,-1237.2442769047575
246,294,50,0.07142857142857142,20,7368.0,45502128,10427.0,87534720,0.10082417582417583,-740.0549839163552
246,248,80,0.2,25,9282.0,85053024,13290.0,173596500,0.08571428571428572,-924.0025621968655
246,287,100,0.05263157894736842,25,9220.5,83782188,15835.5,250114230,0.07231504687645038,-1451.8872721198184
247,257,78,0.05555555555555555,20,8849.5,65393220,15423.0,197762040,0.08082399626517274,-1419.2307783439667
247,287,130,0.15,25,10276.5,100908396,19198.5,362041596,0.04562367929627991,-1237.6120730433922
248,255,32,0.0,15,4965.0,13977936,6849.0,24809400,0.19128787878787878,-745.1734224011478
248,295,56,0.07142857142857142,25,7614.0,57591072,10392.0,106652700,0.08736501593644451,-589.2526242351086
248,287,80,0.058823529411764705,25,8170.5,66753288,14095.5,192203550,0.07000758636788049,-966.5280384129408
250,251,12,0.16666666666666666,9,2593.5,6067710,3111.5,8642052,0.18333333333333332,-74.28094671108418
250,252,15,0.0,9,1565.0,2402136,1954.0,3799072,0.14285714285714285,-118.05164606455902
250,253,42,0.0625,15,7176.5,22401522,13760.0,53195376,0.06840277777777778,-883.076354742855
251,254,8,0.0,6,1813.0,752505,2194.0,1061667,0.23333333333333334,-72.65409313390252
251,253,56,0.058823529411764705,15,7988.0,42804255,14779.5,105043068,0.09485294117647058,-1461.2461503584184
252,255,20,0.0,9,1523.0,2288904,1982.0,3900768,0.16087962962962962,-221.02688552070111
253,260,154,0.08695652173913043,25,11170.5,122818670,22084.0,476520720,0.06831811907898862,-2777.014773979293
253,290,56,0.0,15,7920.5,41107170,14773.5,104737932,0.08694366635543108,-1547.2181982022187
253,330,70,0.05555555555555555,15,8115.5,46009860,14922.0,112290048,0.12935729847494554,-2275.605939046743
253,332,14,0.0,5,6285.5,0,12714.0,0,0.06666666666666667,-702.331044746793
257,287,60,0.14285714285714285,20,6682.0,42612795,12865.5,151266690,0.10041208791208793,-832.537786346704
258,260,99,0.1111111111111111,25,8545.0,71516400,16998.0,285897440,0.05241051976346094,-930.9233030814036
258,289,45,0.0,20,6054.0,35048160,10832.0,97760448,0.07918595446067972,-547.6406833436461
258,288,45,0.0,25,5834.0,31827360,10976.0,102154176,0.07562923187923187,-522.1563313225308
259,260,99,0.1111111111111111,25,8397.0,68624480,17210.0,293843200,0.04581892689735828,-840.5543214069169
260,261,44,0.0,20,6496.0,31478940,12130.0,103444800,0.0446511544011544,-384.1531639196022
262,274,90,0.11764705882352941,42,5802.0,33619104,15372.0,235923840,0.040931788440228975,-520.1119441910337
264,266,130,0.35294117647058826,48,7444.5,54925668,19357.5,368369964,0.02920423377684407,-487.75496627377964
264,279,70,0.0,24,6673.5,44531046,13633.5,175597092,0.1299413719450484,-1638.1032075986357
264,277,40,0.16666666666666666,24,4860.0,20081439,10432.5,67793814,0.07112147112147113,-335.8901867071268
264,278,60,0.14285714285714285,24,5950.5,34783560,12684.5,143636670,0.05279541886684744,-380.1966424870362
265,267,140,0.09090909090909091,64,7988.5,63565632,19840.5,377424684,0.016544097876304672,-398.5534051774564
265,319,70,0.11764705882352941,40,5812.5,26621504,15230.0,157337856,0.03077084094507368,-364.45246875726286
265,282,238,0.19230769230769232,64,9980.5,97385808,26046.0,673650432,0.014918845373008,-702.1426677052414
266,276,169,0.13043478260869565,64,8412.0,70692048,21900.0,479609424,0.019241623587745983,-590.6792373353022
266,277,52,0.13333333333333333,32,5563.5,24272892,12951.0,88072776,0.04972382115239257,-406.356559665204
266,278,78,0.11764705882352941,32,6654.0,42043680,15203.0,186602280,0.02707280464633406,-319.9551727095759
267,283,140,0.3333333333333333,64,8794.5,75636288,19977.0,381741633,0.012603611048506248,-192.98327706494794
267,282,170,0.35,64,9480.0,85902336,22018.5,446306112,0.012164678938726126,-274.249121802959
267,275,150,0.25,64,8770.0,75269376,20450.5,396716544,0.013995005243605467,-265.87495952177983
268,283,182,0.08,64,8560.5,70909020,23452.5,549545724,0.01343091706932595,-486.31498492211483
268,285,104,0.3125,64,6012.5,35135100,17591.0,282683352,0.01580357142857143,-179.2089505468764
268,275,195,0.21739130434782608,64,8536.0,70565040,23926.0,571103232,0.009690748829175935,-303.7230776577304
269,270,36,0.0,16,6357.0,31820688,9910.5,75849840,0.09189111542052719,-519.2970129020297
270,337,45,0.07692307692307693,12,6954.0,42910560,10172.0,83506560,0.1310897435897436,-784.9438489138397
270,286,45,0.16666666666666666,16,6890.0,41721696,10614.0,96448320,0.0659090909090909,-336.4949847267455
270,300,45,0.07692307692307693,16,6832.0,40644288,10770.0,101016000,0.10442890442890444,-607.8247735591274
274,282,170,0.125,56,8742.0,68969664,22104.0,451132416,0.019358650054113812,-650.8232782864837
274,275,150,0.13636363636363635,56,8032.0,60432624,20536.0,401006592,0.012822058531045939,-314.14356719466116
275,283,210,0.38095238095238093,64,10076.5,101535252,24614.5,605649408,0.011538867813377615,-296.91868496578445
275,285,120,0.09523809523809523,64,7528.5,50310260,18753.0,311542784,0.013127362055933482,-255.84233523026688
275,282,255,0.391304347826087,64,10762.0,115316544,26656.0,708083712,0.011983178899704992,-427.2984095253322
275,276,195,0.16666666666666666,64,9364.0,87211152,23506.0,550029312,0.011386629004382625,-374.6456498193881
276,283,182,0.22727272727272727,64,9388.5,87636276,23032.5,529267284,0.011031410869073206,-302.8668933970217
276,282,221,0.30434782608695654,64,10074.0,99531072,25074.0,618782976,0.010695570898140067,-373.19934181896383
276,297,143,0.09090909090909091,64,7168.0,49106160,20212.0,405594000,0.01529723211168203,-398.4500260419536
276,298,117,0.2222222222222222,56,7502.0,54901728,18346.0,323773632,0.03906590413943355,-615.3822233181979
277,301,36,0.0,16,5677.5,24952104,8689.0,53755152,0.155242673992674,-774.1830228846717
277,278,24,0.25,16,4069.5,15371640,6278.0,34341780,0.07142857142857142,-77.52138977541806
278,299,18,0.2857142857142857,12,3642.0,10959840,5925.0,28319600,0.09523809523809523,-68.65538896164674
279,315,28,0.0,16,4779.0,19500912,7603.5,49835412,0.1351731601731602,-418.2837811582066
279,312,35,0.0,16,5441.0,28247256,8064.0,59439600,0.0922017797017797,-341.61627567153863
279,306,42,0.08333333333333333,16,6030.5,36035730,8956.5,78053580,0.0956108706108706,-363.36325172963495
280,319,40,0.08333333333333333,35,3836.0,14224896,9785.0,85550976,0.03421717171717172,-141.1300013915757
281,295,49,0.0,25,6573.0,43025400,10071.0,100724472,0.06422704279847137,-395.7439944936656
282,283,238,0.4090909090909091,64,10786.5,115878672,26182.5,681355584,0.011293516488321682,-366.13318391132987
282,345,85,0.047619047619047616,32,7606.0,42905280,16770.0,150038784,0.07159188034188034,-1371.4288039385394
282,298,153,0.23809523809523808,56,8900.0,72594816,21496.0,416812032,0.022173606816463957,-584.5822665233125
283,298,126,0.21052631578947367,56,8214.5,63919128,19454.5,356514288,0.03123995887153782,-564.5926549795657
284,419,8,0.0,4,1703.0,1436109,2530.5,2441340,0.26666666666666666,-88.30591110256088
284,420,8,0.0,2,1702.5,1433196,2530.0,2436819,0.26666666666666666,-88.30591110256088
286,300,25,0.25,16,4434.0,19656992,6744.0,45457200,0.060254329004329,-77.95604893781498
286,301,45,0.07692307692307693,16,6434.0,37624992,9970.0,87962976,0.12037823287823289,-678.7008185077171
287,291,40,0.0,20,5875.5,29532978,10638.0,77131035,0.09000523286237572,-632.8368907400012
287,292,70,0.0,25,7366.5,53714016,13642.5,177126804,0.07206757703081232,-915.3564850418485
288,292,35,0.0,25,5486.0,28801152,8670.0,71272224,0.07554272592151379,-298.30040047160463
289,293,15,0.0,12,3084.0,6607440,4061.0,10983312,0.14345238095238094,-140.415703654712
290,329,24,0.0,9,2572.5,6131250,3279.5,10050360,0.11055555555555555,-215.85943815987318
298,345,45,0.16666666666666666,28,5034.0,23666720,10042.0,78506688,0.06472416472416473,-275.37483759172676
298,347,27,0.09090909090909091,21,4106.0,11921952,8530.0,33848256,0.07766899766899767,-222.82299796755748
300,343,35,0.09090909090909091,16,4804.0,22895232,6567.0,43014600,0.13706293706293707,-384.8787835595181
300,301,45,0.2727272727272727,16,6376.0,36653376,10126.0,92128800,0.0803030303030303,-331.5816059286632
301,343,63,0.06666666666666667,16,6804.0,43823232,9793.0,83236368,0.19401709401709402,-1630.1811990883969
301,444,36,0.08333333333333333,12,5013.0,13820400,7621.0,25235280,0.1553030303030303,-645.9521493284805
301,445,36,0.08333333333333333,12,5013.0,13820400,7621.0,25235280,0.1553030303030303,-645.9521493284805
301,446,36,0.08333333333333333,12,5013.0,13820400,7621.0,25235280,0.1553030303030303,-645.9521493284805
301,447,36,0.08333333333333333,12,5013.0,13820400,7621.0,25235280,0.1553030303030303,-645.9521493284805
302,303,24,0.25,16,4426.0,18280740,6010.0,33607875,0.05714285714285713,-57.008573684205125
302,335,42,0.08333333333333333,12,4522.0,19350180,6023.5,33812940,0.1786616161616162,-592.5367082093303
302,310,36,0.2,16,5512.5,30384350,7480.0,55937175,0.043333333333333335,-79.39962497864872
303,304,16,0.3333333333333333,16,3162.0,9983844,4462.5,19912500,0.05555555555555555,-23.836956071403346
306,314,30,0.2222222222222222,16,4805.5,22670980,6652.5,43562700,0.06828703703703703,-95.40932776375554
306,307,36,0.3333333333333333,16,5425.0,29429725,7382.5,54490800,0.032407407407407406,-45.72010860296971
306,310,36,0.2,16,5455.0,29757025,7425.0,55127025,0.03703703703703704,-63.666811631026846
307,312,30,0.1,16,4835.5,23069020,6490.0,41496000,0.03796296296296296,-61.625309471338156
307,314,30,0.2222222222222222,16,4775.5,22421620,6550.0,42369600,0.05787037037037038,-75.24671439114566
307,308,24,0.25,16,4319.0,17495985,5824.0,31799040,0.047619047619047616,-39.6408992931246
308,309,20,0.2857142857142857,16,3819.5,14256228,5156.0,25963392,0.047619047619047616,-28.300988837970646
309,310,30,0.2222222222222222,16,4925.5,23980180,6654.5,43777560,0.03472222222222222,-41.77024061873431
310,311,30,0.2222222222222222,16,4755.5,22125480,6630.5,43424040,0.05671296296296296,-73.08692359405194
311,326,20,0.0,16,3339.0,10634832,5553.5,30724056,0.10159747659747659,-141.08246307588587
314,322,25,0.0,12,3938.0,15460320,6300.0,39459600,0.16316137566137567,-284.2664845479132
315,321,28,0.1,16,4407.0,17304624,7591.5,49720716,0.11333333333333333,-276.0086590772009
317,321,35,0.2,16,4675.0,20446656,8638.0,71496288,0.06829805996472663,-185.07421096605796
321,333,21,0.0,12,3595.0,7784736,6022.0,17062560,0.07962962962962962,-159.99348681259647
321,338,35,0.0,12,4603.0,19602528,7250.0,42614784,0.2022727272727273,-693.3423893404773
322,333,15,0.0,9,2524.0,4940160,4210.0,11119200,0.08928571428571429,-80.57704327603261
322,324,15,0.3333333333333333,9,2829.0,7209360,5083.0,22957080,0.1,-58.53118920120334
329,360,24,0.1111111111111111,9,1192.5,956250,1560.5,1661640,0.10347222222222222,-133.29973912227206
329,361,30,0.1,9,1337.5,1500000,1772.0,2693760,0.06333333333333332,-117.89366408559637
329,365,24,0.0,6,1102.5,618750,1461.5,1178520,0.17222222222222225,-270.7358569788974
330,360,20,0.125,9,2085.0,1866600,2548.5,3007296,0.11160714285714286,-99.4177569748637
330,361,25,0.1111111111111111,9,2230.0,2928000,2760.0,4875264,0.08912037037037036,-116.20087526552062
331,349,20,0.125,9,736.5,280800,988.5,563040,0.06964285714285715,-48.09954700961484
331,350,20,0.125,9,736.5,280800,988.5,563040,0.06964285714285715,-48.09954700961484
331,354,20,0.0,9,777.0,381888,1053.0,773568,0.11620370370370371,-125.85777554583771
331,363,25,0.0,9,1370.0,1862016,1776.0,3133440,0.10592592592592592,-180.98529369726407
335,336,35,0.09090909090909091,9,2685.0,6586704,3366.0,10150560,0.1628787878787879,-409.17041145859685
335,343,49,0.07692307692307693,12,4353.0,18175968,5343.0,27753768,0.16794871794871796,-788.6541499343227
335,342,28,0.2222222222222222,9,2145.0,2834784,2722.5,4420836,0.0949074074074074,-141.9962366759484
335,344,28,0.2222222222222222,9,2202.0,3230820,2791.5,5035212,0.09259259259259259,-141.00815116100893
336,338,25,0.25,9,2620.0,6340224,3188.0,9338880,0.11309523809523811,-117.23265545277405
336,341,15,0.3333333333333333,9,1131.0,693936,1363.0,1016880,0.06666666666666667,-24.60957905291006
336,342,20,0.2857142857142857,9,1356.0,1547136,1636.5,2264040,0.09126984126984126,-52.762256025623444
337,338,25,0.1111111111111111,9,3982.0,15449280,4900.0,23363584,0.15046296296296294,-232.4580584851913
337,348,20,0.0,9,2904.0,5488560,3588.5,8401992,0.2238425925925926,-298.8347829284386
338,341,15,0.14285714285714285,9,1855.0,1223904,2271.0,1826816,0.11507936507936507,-59.4752722685172
339,371,12,0.16666666666666666,4,1128.0,1085760,1378.5,1616706,0.2,-73.72810995610345
339,410,12,0.0,4,866.0,268320,1078.5,470106,0.15079365079365079,-77.0691414163147
340,378,15,0.14285714285714285,4,1388.0,1447680,1700.0,2164096,0.19047619047619047,-125.305406871491
340,410,15,0.0,4,1126.0,357760,1399.0,627792,0.15476190476190474,-131.77091451538593
340,424,10,0.0,2,1085.0,187200,1337.5,313896,0.23809523809523808,-128.0994364798967
341,342,12,0.16666666666666666,9,591.0,298656,719.5,442878,0.1111111111111111,-24.326064925856898
343,345,35,0.09090909090909091,16,4486.0,19567680,5775.0,33139944,0.13030303030303028,-340.6999735368408
343,344,28,0.2222222222222222,12,3081.0,4865760,3682.5,7050654,0.09305555555555554,-140.6541906785099
343,346,21,0.25,12,3037.0,4405344,3609.0,6134256,0.07142857142857142,-80.09181957621949
344,346,12,0.16666666666666666,9,886.0,783060,1057.5,1112904,0.10666666666666667,-28.102023636686564
345,347,15,0.3333333333333333,12,2812.0,7046160,3804.0,12184272,0.06666666666666667,-28.3356500820656
348,356,12,0.16666666666666666,9,928.0,793584,1140.5,1190184,0.15,-53.73829819919848
348,379,8,0.0,3,631.5,89100,786.0,145827,0.26666666666666666,-73.3540425762124
349,350,16,0.6,9,225.0,50625,345.0,119025,0.05,-9.654813318729607
349,351,12,0.16666666666666666,6,135.5,10350,214.5,28980,0.12222222222222222,-23.34878956781049
350,351,12,0.16666666666666666,6,135.5,10350,214.5,28980,0.12222222222222222,-23.34878956781049
351,352,6,0.0,4,29.5,598,54.5,2100,0.2333333333333333,-17.554678297642276
352,353,4,0.0,4,27.0,533,42.5,1500,0.26666666666666666,-11.000208082665697
353,354,8,0.0,6,173.5,12546,267.0,28440,0.22222222222222224,-55.53026885620624
354,355,12,0.0,9,481.0,200736,642.0,383940,0.21428571428571427,-100.03302151401847
355,356,9,0.2,9,662.0,438208,809.0,654480,0.15,-28.008274731845233
357,358,8,0.2,4,163.5,12690,256.5,29502,0.15,-23.635579861062272
357,359,12,0.16666666666666666,4,196.0,31020,311.5,78672,0.15,-43.63958278696617
358,359,6,0.25,4,77.5,4950,121.0,11616,0.16666666666666666,-9.654626473937435
359,360,12,0.0,6,310.0,56100,428.5,119856,0.22023809523809523,-69.41530356599219
360,361,20,0.2857142857142857,9,655.0,408000,892.5,751824,0.10317460317460317,-62.338721943731514
361,362,20,0.125,9,578.5,285600,850.5,659088,0.1845238095238095,-147.18694544767536
362,363,20,0.125,9,924.5,532644,1258.5,1146240,0.1875,-185.75987775384374
363,364,15,0.14285714285714285,6,1083.0,1005608,1375.0,1593600,0.19047619047619047,-129.89368849497646
364,394,6,0.0,2,367.0,40440,455.5,67230,0.3,-40.34299464492725
365,366,8,0.2,4,184.0,12540,269.0,26565,0.15,-24.497370124219813
365,367,12,0.16666666666666666,4,215.0,33000,309.5,65688,0.2,-55.586413980448285
366,367,6,0.25,4,69.0,3800,95.5,7480,0.16666666666666666,-9.36426245424844
367,368,6,0.0,4,80.0,6000,109.0,11152,0.3,-25.65999671409633
368,369,6,0.0,4,354.0,38880,431.0,63960,0.3,-39.24617999513942
369,370,6,0.0,4,353.0,37584,429.5,61620,0.175,-22.354077617769256
370,371,6,0.0,4,377.0,40368,462.5,66834,0.15,-17.886879509423103
372,373,4,0.3333333333333333,4,2.0,4,6.0,36,0.16666666666666666,-1.3862943611198906
372,374,6,0.25,4,15.0,56,22.0,228,0.16666666666666666,-4.969813299576001
373,374,6,0.25,4,15.0,56,22.0,228,0.16666666666666666,-4.969813299576001
374,375,6,0.0,4,38.5,1372,53.5,2622,0.3,-19.068322982087672
375,376,6,0.0,4,346.5,31556,422.5,53544,0.3,-39.24617999513942
376,377,6,0.0,4,351.0,37352,428.0,62080,0.175,-22.354077617769256
377,378,6,0.0,4,377.0,40368,464.0,67840,0.15,-18.74992572677845
379,380,4,0.0,1,47.5,1500,62.5,2574,0.3333333333333333,-13.862943611198904
380,381,4,0.0,1,12.0,80,17.0,208,0.3333333333333333,-11.090354888959125
381,382,4,0.0,1,3.0,8,7.0,48,0.3333333333333333,-11.090354888959125
382,383,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
383,384,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
384,385,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
385,386,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
386,387,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
387,388,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
388,389,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
389,390,4,0.0,1,1.5,2,5.5,30,0.3333333333333333,-11.090354888959125
390,391,4,0.0,1,1.0,1,4.5,20,0.3333333333333333,-11.090354888959125
391,392,4,0.0,1,1.0,1,3.5,12,0.3333333333333333,-8.317766166719343
392,393,2,0.0,1,0.5,0,1.5,0,0.3333333333333333,-2.772588722239781
394,395,4,0.0,1,39.0,1080,52.0,1863,0.3333333333333333,-12.712215321391781
395,396,4,0.0,1,10.5,54,15.0,161,0.3333333333333333,-11.090354888959125
396,397,4,0.0,1,2.5,6,6.5,42,0.3333333333333333,-11.090354888959125
397,398,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
398,399,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
399,400,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
400,401,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
401,402,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
402,403,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
403,404,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
404,405,4,0.0,1,2.0,4,6.0,36,0.3333333333333333,-11.090354888959125
405,406,4,0.0,1,1.5,2,5.5,30,0.3333333333333333,-11.090354888959125
